,prices,simple_returns,log_returns
2017-04-23 02:00:00.000,1247.8388,-0.0014653468515688495,-0.0014664215222383713
2017-04-24 02:00:00.000,1249.9563,0.0016969339308892106,0.0016954957652578159
2017-04-25 02:00:00.000,1263.045,0.01047132607755974,0.010416881484227213
2017-04-26 02:00:00.000,1287.32,0.019219426069538192,0.01903706576944413
2017-04-27 02:00:00.000,1331.3125,0.034173709722524315,0.0336027597736
2017-04-28 02:00:00.000,1321.205,-0.00759213182479701,-0.007621098764640234
2017-04-29 02:00:00.000,1327.6863,0.004905597541638329,0.0048936043046881325
2017-04-30 02:00:00.000,1349.8863,0.016720817259317844,0.016582563410811393
2017-05-01 02:00:00.000,1408.445,0.043380468414265794,0.04246589225734941
2017-05-02 02:00:00.000,1442.245,0.02399809719229351,0.0237146684049387
2017-05-03 02:00:00.000,1485.8175,0.030211579863338223,0.029764198489337645
2017-05-04 02:00:00.000,1499.36,0.009114511035170691,0.009073224560525282
2017-05-05 02:00:00.000,1506.0438,0.00445776864795655,0.004447862226742535
2017-05-06 02:00:00.000,1547.815,0.027735713928107586,0.027358046361714086
2017-05-07 02:00:00.000,1557.8838,0.006505170191527965,0.00648410288682873
2017-05-08 02:00:00.000,1633.38,0.04846073885613289,0.047323125600225405
2017-05-09 02:00:00.000,1700.1775,0.04089526013542466,0.040081169907460155
2017-05-10 02:00:00.000,1747.3175,0.027726516790158806,0.027349097388766404
2017-05-11 02:00:00.000,1808.7788,0.03517466058687102,0.03457016667015931
2017-05-12 02:00:00.000,1700.7725,-0.05971227659236167,-0.06156936182215613
2017-05-13 02:00:00.000,1751.73,0.02996138519408098,0.029521311435938932
2017-05-14 02:00:00.000,1767.7088,0.009121725380052847,0.009080373718539609
2017-05-15 02:00:00.000,1696.13,-0.04049241594543174,-0.04133505939202124
2017-05-16 02:00:00.000,1716.315,0.01190062082505472,0.011830365277506713
2017-05-17 02:00:00.000,1804.4513,0.051352053673131115,0.05007700599809832
2017-05-18 02:00:00.000,1889.4088,0.04708217949689186,0.04600741925411894
2017-05-19 02:00:00.000,1972.9013,0.04418974866635539,0.04324122454175251
2017-05-20 02:00:00.000,2043.42,0.035743653268412334,0.03511967428912449
2017-05-21 02:00:00.000,2053.8788,0.005118282095702309,0.00510522821325195
2017-05-22 02:00:00.000,2109.3963,0.027030562855023366,0.026671689856126144
2017-05-23 02:00:00.000,2292.7025,0.08689983954176839,0.08332945995774349
2017-05-24 02:00:00.000,2448.1313,0.06779283400266722,0.06559374606935958
2017-05-25 02:00:00.000,2366.9725,-0.03315132648318342,-0.033713286450260144
2017-05-26 02:00:00.000,2262.36,-0.044196753447705794,-0.04520319615804107
2017-05-27 02:00:00.000,2082.845,-0.07934855637475924,-0.08267376862012837
2017-05-28 02:00:00.000,2219.4875,0.0656037775254521,0.06354156577279066
2017-05-29 02:00:00.000,2286.2663,0.03008748641296677,0.0296437368995105
2017-05-30 02:00:00.000,2167.6438,-0.051884813243321615,-0.05327927909065877
2017-05-31 02:00:00.000,2329.0775,0.07447427478629098,0.07183149524685443
2017-06-01 02:00:00.000,2436.0363,0.045923246435552345,0.044899984781733626
2017-06-02 02:00:00.000,2514.2275,0.03209771545686735,0.031593348097200366
2017-06-03 02:00:00.000,2562.54,0.019215643771297586,0.019033354787135623
2017-06-04 02:00:00.000,2556.405,-0.002394108970006248,-0.002396979431266293
2017-06-05 02:00:00.000,2721.5525,0.06460146181845183,0.06260051487078655
2017-06-06 02:00:00.000,2863.2,0.05204658003106677,0.05073739093136537
2017-06-07 02:00:00.000,2716.0588,-0.05139047219893822,-0.0527580215230399
2017-06-08 02:00:00.000,2805.62,0.03297469112229834,0.03244268947172695
2017-06-09 02:00:00.000,2817.0638,0.0040788845246326755,0.004070588426715572
2017-06-10 02:00:00.000,2937.4538,0.04273598631312492,0.04184801484194032
2017-06-11 02:00:00.000,3013.7138,0.025961259373679324,0.025629987140643375
2017-06-12 02:00:00.000,2701.255,-0.10367898902676154,-0.10945665899550992
2017-06-13 02:00:00.000,2736.1888,0.01293243325787441,0.012849523395307722
2017-06-14 02:00:00.000,2503.40127294964,-0.08507728964110961,-0.08891568682749461
2017-06-15 02:00:00.000,2444.49371230854,-0.023531010101185967,-0.023812285545670307
2017-06-16 02:00:00.000,2513.81034764638,0.02835623384458552,0.027961637982204853
